test_id,athlete_id,block_id,test_date,test_type,metric_name,metric_value,unit,test_context,attempts,best_attempt,surface,shoes,warmup_quality_1_5,notes,previous_test_value,change_from_previous_test,three_test_rolling_average,personal_best_to_date,personal_best_flag,baseline_value,change_from_baseline,percent_change_from_baseline,sleep_hours,sleep_quality_1_5,soreness_overall_1_10,knee_pain_0_10,ankle_pain_0_10,energy_1_5,stress_1_5,motivation_1_5,readiness_score,seven_day_training_load,twenty_eight_day_training_load,load_spike_ratio,recommendation,previous_night_sleep_hours,previous_night_sleep_quality,previous_session_date,previous_session_type,previous_session_focus,previous_session_duration,previous_session_rpe,previous_session_load,days_since_previous_session
5899,74,295,2026-03-12,jump_test,approach_touch,116.7,inches,After practice,4,116.7,Indoor court,Volleyball shoes,4,,119.6,-2.8999999999999915,118.17,120.8,False,115.2,1.5,1.3,6.1,1,2,0,1,5,2,5,72.6,2046.0,9956.0,0.8220168742466855,Train Hard,7.0,2.0,2026-03-11,volleyball,Skill practice and gameplay,104.0,7.0,728.0,1.0
5903,74,296,2026-03-17,jump_test,approach_touch,120.0,inches,Fresh,3,120.0,Track surface,Basketball shoes,3,,116.7,3.299999999999997,118.77,120.8,False,115.2,4.799999999999997,4.17,7.3,3,4,0,0,5,4,5,70.8,2945.0,11032.0,1.0678027556200145,Train Hard,6.9,2.0,2026-03-16,strength,Lower-body strength,75.0,8.0,600.0,1.0
5907,74,296,2026-03-22,jump_test,approach_touch,120.0,inches,Morning test,3,120.0,Weight room,Training shoes,5,,120.0,0.0,118.9,120.8,False,115.2,4.799999999999997,4.17,7.8,2,3,2,0,5,2,5,77.9,3240.0,10722.0,1.208729714605484,Train Hard,6.7,2.0,2026-03-21,volleyball,Open gym or tournament,100.0,7.0,700.0,1.0
5911,74,296,2026-03-27,jump_test,approach_touch,119.6,inches,After practice,3,119.6,Track surface,Volleyball shoes,5,,120.0,-0.4000000000000057,119.87,120.8,False,115.2,4.3999999999999915,3.82,6.9,3,2,1,3,5,2,5,81.9,2472.0,10711.0,0.9231631033516945,Train Hard,6.3,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,36.0,3.0,108.0,1.0
5915,74,296,2026-04-01,jump_test,approach_touch,119.2,inches,After practice,3,119.2,Indoor court,Basketball shoes,4,,119.6,-0.3999999999999915,119.6,120.8,False,115.2,4.0,3.47,7.1,1,1,1,3,5,4,5,69.5,2316.0,9973.0,0.9289080517396971,Modify Training,7.8,3.0,2026-03-31,plyometric,Jump power and elasticity,35.0,8.0,280.0,1.0
5919,74,296,2026-04-06,jump_test,approach_touch,118.8,inches,After warmup,5,118.8,Track surface,Volleyball shoes,5,,119.2,-0.4000000000000057,119.2,120.8,False,115.2,3.5999999999999943,3.12,7.8,3,4,0,0,5,2,5,79.4,2910.0,10691.0,1.088766251987653,Train Hard,7.4,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5841,74,293,2026-01-01,jump_test,approach_vertical,21.3,inches,Fresh,3,21.3,Indoor court,Basketball shoes,3,,,,21.3,21.3,True,21.3,0.0,0.0,6.3,1,4,3,2,5,3,5,64.8,105.0,105.0,,Modify Training,,,,,,,,,
5845,74,293,2026-01-06,jump_test,approach_vertical,23.0,inches,After warmup,4,23.0,Track surface,Basketball shoes,3,,21.3,1.6999999999999993,22.15,23.0,True,21.3,1.6999999999999993,7.98,6.6,3,4,1,3,5,4,5,69.2,2030.0,2030.0,,Modify Training,7.1,2.0,2026-01-05,strength,Lower-body strength,70.0,6.0,420.0,1.0
5849,74,293,2026-01-11,jump_test,approach_vertical,21.5,inches,After practice,4,21.5,Weight room,Training shoes,4,,23.0,-1.5,21.93,23.0,False,21.3,0.1999999999999993,0.94,7.1,3,3,0,0,5,4,5,72.6,2825.0,4078.0,,Train Hard,8.0,3.0,2026-01-10,volleyball,Open gym or tournament,105.0,6.0,630.0,1.0
5853,74,293,2026-01-16,jump_test,approach_vertical,22.3,inches,Morning test,4,22.3,Indoor court,Basketball shoes,5,,21.5,0.8000000000000007,22.27,23.0,False,21.3,1.0,4.69,6.4,2,1,4,1,5,1,4,80.5,2619.0,6067.0,,Train Hard,7.6,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,37.0,4.0,148.0,1.0
5857,74,293,2026-01-21,jump_test,approach_vertical,22.0,inches,Fresh,3,22.0,Weight room,Training shoes,5,,22.3,-0.3000000000000007,21.93,23.0,False,21.3,0.6999999999999993,3.29,6.9,2,1,1,1,5,4,5,72.8,2694.0,8249.0,,Train Hard,7.4,3.0,2026-01-20,plyometric,Jump power and elasticity,49.0,8.0,392.0,1.0
5861,74,294,2026-01-26,jump_test,approach_vertical,22.4,inches,After warmup,4,22.4,Weight room,Basketball shoes,3,,22.0,0.3999999999999986,22.23,23.0,False,21.3,1.0999999999999979,5.16,6.4,2,2,0,1,5,4,5,69.5,2313.0,9736.0,,Modify Training,7.1,1.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5865,74,294,2026-01-31,jump_test,approach_vertical,25.1,inches,Fresh,5,25.1,Indoor court,Training shoes,4,,22.4,2.700000000000003,23.17,25.1,True,21.3,3.8000000000000007,17.84,7.0,1,3,1,0,5,2,5,72.4,2359.0,10154.0,0.9292889501674217,Train Hard,7.4,3.0,2026-01-30,strength,Upper-body strength,49.0,7.0,343.0,1.0
5869,74,294,2026-02-05,jump_test,approach_vertical,23.9,inches,Morning test,5,23.9,Track surface,Training shoes,5,,25.1,-1.2000000000000028,23.8,25.1,False,21.3,2.599999999999998,12.21,6.0,3,2,0,2,5,4,5,72.4,2311.0,9745.0,0.9485890200102617,Train Hard,5.9,2.0,2026-02-04,volleyball,Skill practice and gameplay,104.0,6.0,624.0,1.0
5873,74,294,2026-02-10,jump_test,approach_vertical,22.7,inches,Morning test,5,22.7,Indoor court,Volleyball shoes,4,,23.9,-1.1999999999999993,23.9,25.1,False,21.3,1.3999999999999986,6.57,8.0,3,1,0,1,5,4,5,79.0,2871.0,10335.0,1.111175616835994,Train Hard,7.3,3.0,2026-02-09,strength,Lower-body strength,85.0,7.0,595.0,1.0
5877,74,294,2026-02-15,jump_test,approach_vertical,21.8,inches,After practice,4,21.8,Weight room,Volleyball shoes,3,,22.7,-0.8999999999999986,22.8,25.1,False,21.3,0.5,2.35,7.5,3,1,3,0,5,3,5,81.7,2544.0,9703.0,1.0487478099556837,Train Hard,8.0,3.0,2026-02-14,volleyball,Open gym or tournament,107.0,6.0,642.0,1.0
5881,74,295,2026-02-20,jump_test,approach_vertical,23.2,inches,After warmup,4,23.2,Weight room,Basketball shoes,4,,21.8,1.3999999999999986,22.57,25.1,False,21.3,1.8999999999999986,8.92,6.7,3,1,0,0,5,2,5,83.6,2123.0,9376.0,0.9057167235494881,Train Hard,6.7,1.0,2026-02-19,recovery,Mobility and low-intensity recovery,21.0,3.0,63.0,1.0
5885,74,295,2026-02-25,jump_test,approach_vertical,26.9,inches,Fresh,4,26.9,Track surface,Training shoes,3,,23.2,3.6999999999999993,23.97,26.9,True,21.3,5.599999999999998,26.29,7.3,2,1,1,0,5,2,5,81.2,2899.0,10113.0,1.1466429348363492,Train Hard,7.3,4.0,2026-02-24,plyometric,Jump power and elasticity,46.0,5.0,230.0,1.0
5889,74,295,2026-03-02,jump_test,approach_vertical,24.3,inches,Fresh,4,24.3,Weight room,Training shoes,5,,26.9,-2.599999999999998,24.8,26.9,False,21.3,3.0,14.08,7.2,3,1,0,0,5,4,5,77.2,2838.0,10304.0,1.1017080745341614,Train Hard,7.5,3.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5893,74,295,2026-03-07,jump_test,approach_vertical,25.7,inches,Fresh,5,25.7,Weight room,Basketball shoes,3,,24.3,1.3999999999999986,25.63,26.9,False,21.3,4.399999999999999,20.66,7.7,2,2,2,1,5,3,5,76.1,2291.0,9997.0,0.9166750025007502,Train Hard,8.2,3.0,2026-03-06,rest,Full rest day,0.0,0.0,0.0,1.0
5897,74,295,2026-03-12,jump_test,approach_vertical,22.8,inches,After warmup,4,22.8,Track surface,Volleyball shoes,3,,25.7,-2.8999999999999986,24.27,26.9,False,21.3,1.5,7.04,6.1,1,2,0,1,5,2,5,72.6,2046.0,9956.0,0.8220168742466855,Train Hard,7.0,2.0,2026-03-11,volleyball,Skill practice and gameplay,104.0,7.0,728.0,1.0
5901,74,296,2026-03-17,jump_test,approach_vertical,26.1,inches,After practice,3,26.1,Track surface,Basketball shoes,4,,22.8,3.3000000000000007,24.87,26.9,False,21.3,4.800000000000001,22.54,7.3,3,4,0,0,5,4,5,70.8,2945.0,11032.0,1.0678027556200145,Train Hard,6.9,2.0,2026-03-16,strength,Lower-body strength,75.0,8.0,600.0,1.0
5905,74,296,2026-03-22,jump_test,approach_vertical,26.1,inches,After warmup,4,26.1,Track surface,Training shoes,4,,26.1,0.0,25.0,26.9,False,21.3,4.800000000000001,22.54,7.8,2,3,2,0,5,2,5,77.9,3240.0,10722.0,1.208729714605484,Train Hard,6.7,2.0,2026-03-21,volleyball,Open gym or tournament,100.0,7.0,700.0,1.0
5909,74,296,2026-03-27,jump_test,approach_vertical,25.7,inches,After warmup,4,25.7,Weight room,Basketball shoes,5,,26.1,-0.40000000000000213,25.97,26.9,False,21.3,4.399999999999999,20.66,6.9,3,2,1,3,5,2,5,81.9,2472.0,10711.0,0.9231631033516945,Train Hard,6.3,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,36.0,3.0,108.0,1.0
5913,74,296,2026-04-01,jump_test,approach_vertical,25.3,inches,Morning test,3,25.3,Indoor court,Volleyball shoes,4,,25.7,-0.3999999999999986,25.7,26.9,False,21.3,4.0,18.78,7.1,1,1,1,3,5,4,5,69.5,2316.0,9973.0,0.9289080517396971,Modify Training,7.8,3.0,2026-03-31,plyometric,Jump power and elasticity,35.0,8.0,280.0,1.0
5917,74,296,2026-04-06,jump_test,approach_vertical,24.9,inches,After practice,4,24.9,Weight room,Volleyball shoes,4,,25.3,-0.40000000000000213,25.3,26.9,False,21.3,3.599999999999998,16.9,7.8,3,4,0,0,5,2,5,79.4,2910.0,10691.0,1.088766251987653,Train Hard,7.4,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5844,74,293,2026-01-01,jump_test,standing_touch,111.0,inches,Fresh,4,111.0,Indoor court,Volleyball shoes,4,,,,111.0,111.0,True,111.0,0.0,0.0,6.3,1,4,3,2,5,3,5,64.8,105.0,105.0,,Modify Training,,,,,,,,,
5848,74,293,2026-01-06,jump_test,standing_touch,111.5,inches,After practice,5,111.5,Weight room,Basketball shoes,4,,111.0,0.5,111.25,111.5,True,111.0,0.5,0.45,6.6,3,4,1,3,5,4,5,69.2,2030.0,2030.0,,Modify Training,7.1,2.0,2026-01-05,strength,Lower-body strength,70.0,6.0,420.0,1.0
5852,74,293,2026-01-11,jump_test,standing_touch,109.8,inches,Fresh,5,109.8,Weight room,Basketball shoes,4,,111.5,-1.7000000000000028,110.77,111.5,False,111.0,-1.2000000000000028,-1.08,7.1,3,3,0,0,5,4,5,72.6,2825.0,4078.0,,Train Hard,8.0,3.0,2026-01-10,volleyball,Open gym or tournament,105.0,6.0,630.0,1.0
5856,74,293,2026-01-16,jump_test,standing_touch,110.7,inches,After practice,5,110.7,Track surface,Basketball shoes,4,,109.8,0.9000000000000057,110.67,111.5,False,111.0,-0.29999999999999716,-0.27,6.4,2,1,4,1,5,1,4,80.5,2619.0,6067.0,,Train Hard,7.6,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,37.0,4.0,148.0,1.0
5860,74,293,2026-01-21,jump_test,standing_touch,111.8,inches,Morning test,3,111.8,Indoor court,Training shoes,4,,110.7,1.0999999999999943,110.77,111.8,True,111.0,0.7999999999999972,0.72,6.9,2,1,1,1,5,4,5,72.8,2694.0,8249.0,,Train Hard,7.4,3.0,2026-01-20,plyometric,Jump power and elasticity,49.0,8.0,392.0,1.0
5864,74,294,2026-01-26,jump_test,standing_touch,110.4,inches,After practice,4,110.4,Indoor court,Training shoes,4,,111.8,-1.3999999999999915,110.97,111.8,False,111.0,-0.5999999999999943,-0.54,6.4,2,2,0,1,5,4,5,69.5,2313.0,9736.0,,Modify Training,7.1,1.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5868,74,294,2026-01-31,jump_test,standing_touch,114.5,inches,Morning test,3,114.5,Indoor court,Volleyball shoes,4,,110.4,4.099999999999994,112.23,114.5,True,111.0,3.5,3.15,7.0,1,3,1,0,5,2,5,72.4,2359.0,10154.0,0.9292889501674217,Train Hard,7.4,3.0,2026-01-30,strength,Upper-body strength,49.0,7.0,343.0,1.0
5872,74,294,2026-02-05,jump_test,standing_touch,112.2,inches,After practice,3,112.2,Track surface,Basketball shoes,4,,114.5,-2.299999999999997,112.37,114.5,False,111.0,1.2000000000000028,1.08,6.0,3,2,0,2,5,4,5,72.4,2311.0,9745.0,0.9485890200102617,Train Hard,5.9,2.0,2026-02-04,volleyball,Skill practice and gameplay,104.0,6.0,624.0,1.0
5876,74,294,2026-02-10,jump_test,standing_touch,112.7,inches,After practice,4,112.7,Weight room,Basketball shoes,4,,112.2,0.5,113.13,114.5,False,111.0,1.7000000000000028,1.53,8.0,3,1,0,1,5,4,5,79.0,2871.0,10335.0,1.111175616835994,Train Hard,7.3,3.0,2026-02-09,strength,Lower-body strength,85.0,7.0,595.0,1.0
5880,74,294,2026-02-15,jump_test,standing_touch,108.5,inches,Morning test,5,108.5,Weight room,Basketball shoes,3,,112.7,-4.200000000000003,111.13,114.5,False,111.0,-2.5,-2.25,7.5,3,1,3,0,5,3,5,81.7,2544.0,9703.0,1.0487478099556837,Train Hard,8.0,3.0,2026-02-14,volleyball,Open gym or tournament,107.0,6.0,642.0,1.0
5884,74,295,2026-02-20,jump_test,standing_touch,114.4,inches,After warmup,5,114.4,Track surface,Basketball shoes,4,,108.5,5.900000000000006,111.87,114.5,False,111.0,3.4000000000000057,3.06,6.7,3,1,0,0,5,2,5,83.6,2123.0,9376.0,0.9057167235494881,Train Hard,6.7,1.0,2026-02-19,recovery,Mobility and low-intensity recovery,21.0,3.0,63.0,1.0
5888,74,295,2026-02-25,jump_test,standing_touch,116.0,inches,Morning test,4,116.0,Weight room,Training shoes,4,,114.4,1.5999999999999943,112.97,116.0,True,111.0,5.0,4.5,7.3,2,1,1,0,5,2,5,81.2,2899.0,10113.0,1.1466429348363492,Train Hard,7.3,4.0,2026-02-24,plyometric,Jump power and elasticity,46.0,5.0,230.0,1.0
5892,74,295,2026-03-02,jump_test,standing_touch,114.9,inches,Fresh,4,114.9,Track surface,Training shoes,4,,116.0,-1.0999999999999943,115.1,116.0,False,111.0,3.9000000000000057,3.51,7.2,3,1,0,0,5,4,5,77.2,2838.0,10304.0,1.1017080745341614,Train Hard,7.5,3.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5896,74,295,2026-03-07,jump_test,standing_touch,115.5,inches,Fresh,4,115.5,Track surface,Training shoes,4,,114.9,0.5999999999999943,115.47,116.0,False,111.0,4.5,4.05,7.7,2,2,2,1,5,3,5,76.1,2291.0,9997.0,0.9166750025007502,Train Hard,8.2,3.0,2026-03-06,rest,Full rest day,0.0,0.0,0.0,1.0
5900,74,295,2026-03-12,jump_test,standing_touch,112.3,inches,After warmup,4,112.3,Track surface,Training shoes,4,,115.5,-3.200000000000003,114.23,116.0,False,111.0,1.2999999999999972,1.17,6.1,1,2,0,1,5,2,5,72.6,2046.0,9956.0,0.8220168742466855,Train Hard,7.0,2.0,2026-03-11,volleyball,Skill practice and gameplay,104.0,7.0,728.0,1.0
5904,74,296,2026-03-17,jump_test,standing_touch,115.9,inches,After practice,3,115.9,Indoor court,Basketball shoes,5,,112.3,3.6000000000000085,114.57,116.0,False,111.0,4.900000000000006,4.41,7.3,3,4,0,0,5,4,5,70.8,2945.0,11032.0,1.0678027556200145,Train Hard,6.9,2.0,2026-03-16,strength,Lower-body strength,75.0,8.0,600.0,1.0
5908,74,296,2026-03-22,jump_test,standing_touch,117.8,inches,Fresh,3,117.8,Indoor court,Volleyball shoes,4,,115.9,1.8999999999999915,115.33,117.8,True,111.0,6.799999999999997,6.13,7.8,2,3,2,0,5,2,5,77.9,3240.0,10722.0,1.208729714605484,Train Hard,6.7,2.0,2026-03-21,volleyball,Open gym or tournament,100.0,7.0,700.0,1.0
5912,74,296,2026-03-27,jump_test,standing_touch,114.5,inches,After practice,4,114.5,Weight room,Basketball shoes,3,,117.8,-3.299999999999997,116.07,117.8,False,111.0,3.5,3.15,6.9,3,2,1,3,5,2,5,81.9,2472.0,10711.0,0.9231631033516945,Train Hard,6.3,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,36.0,3.0,108.0,1.0
5916,74,296,2026-04-01,jump_test,standing_touch,115.8,inches,After practice,4,115.8,Weight room,Training shoes,4,,114.5,1.2999999999999972,116.03,117.8,False,111.0,4.799999999999997,4.32,7.1,1,1,1,3,5,4,5,69.5,2316.0,9973.0,0.9289080517396971,Modify Training,7.8,3.0,2026-03-31,plyometric,Jump power and elasticity,35.0,8.0,280.0,1.0
5920,74,296,2026-04-06,jump_test,standing_touch,113.0,inches,After warmup,4,113.0,Track surface,Training shoes,4,,115.8,-2.799999999999997,114.43,117.8,False,111.0,2.0,1.8,7.8,3,4,0,0,5,2,5,79.4,2910.0,10691.0,1.088766251987653,Train Hard,7.4,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5842,74,293,2026-01-01,jump_test,standing_vertical,17.1,inches,After practice,5,17.1,Track surface,Volleyball shoes,4,,,,17.1,17.1,True,17.1,0.0,0.0,6.3,1,4,3,2,5,3,5,64.8,105.0,105.0,,Modify Training,,,,,,,,,
5846,74,293,2026-01-06,jump_test,standing_vertical,17.6,inches,After practice,5,17.6,Track surface,Basketball shoes,3,,17.1,0.5,17.35,17.6,True,17.1,0.5,2.92,6.6,3,4,1,3,5,4,5,69.2,2030.0,2030.0,,Modify Training,7.1,2.0,2026-01-05,strength,Lower-body strength,70.0,6.0,420.0,1.0
5850,74,293,2026-01-11,jump_test,standing_vertical,15.9,inches,Fresh,3,15.9,Track surface,Volleyball shoes,3,,17.6,-1.700000000000001,16.87,17.6,False,17.1,-1.200000000000001,-7.02,7.1,3,3,0,0,5,4,5,72.6,2825.0,4078.0,,Train Hard,8.0,3.0,2026-01-10,volleyball,Open gym or tournament,105.0,6.0,630.0,1.0
5854,74,293,2026-01-16,jump_test,standing_vertical,16.8,inches,After practice,4,16.8,Track surface,Volleyball shoes,4,,15.9,0.9000000000000004,16.77,17.6,False,17.1,-0.3000000000000007,-1.75,6.4,2,1,4,1,5,1,4,80.5,2619.0,6067.0,,Train Hard,7.6,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,37.0,4.0,148.0,1.0
5858,74,293,2026-01-21,jump_test,standing_vertical,17.9,inches,After warmup,3,17.9,Indoor court,Volleyball shoes,3,,16.8,1.0999999999999979,16.87,17.9,True,17.1,0.7999999999999972,4.68,6.9,2,1,1,1,5,4,5,72.8,2694.0,8249.0,,Train Hard,7.4,3.0,2026-01-20,plyometric,Jump power and elasticity,49.0,8.0,392.0,1.0
5862,74,294,2026-01-26,jump_test,standing_vertical,16.5,inches,Fresh,3,16.5,Track surface,Training shoes,5,,17.9,-1.3999999999999986,17.07,17.9,False,17.1,-0.6000000000000014,-3.51,6.4,2,2,0,1,5,4,5,69.5,2313.0,9736.0,,Modify Training,7.1,1.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5866,74,294,2026-01-31,jump_test,standing_vertical,20.6,inches,Morning test,5,20.6,Track surface,Volleyball shoes,3,,16.5,4.100000000000001,18.33,20.6,True,17.1,3.5,20.47,7.0,1,3,1,0,5,2,5,72.4,2359.0,10154.0,0.9292889501674217,Train Hard,7.4,3.0,2026-01-30,strength,Upper-body strength,49.0,7.0,343.0,1.0
5870,74,294,2026-02-05,jump_test,standing_vertical,18.3,inches,After practice,3,18.3,Track surface,Basketball shoes,3,,20.6,-2.3000000000000007,18.47,20.6,False,17.1,1.1999999999999993,7.02,6.0,3,2,0,2,5,4,5,72.4,2311.0,9745.0,0.9485890200102617,Train Hard,5.9,2.0,2026-02-04,volleyball,Skill practice and gameplay,104.0,6.0,624.0,1.0
5874,74,294,2026-02-10,jump_test,standing_vertical,18.8,inches,Fresh,5,18.8,Indoor court,Basketball shoes,3,,18.3,0.5,19.23,20.6,False,17.1,1.6999999999999993,9.94,8.0,3,1,0,1,5,4,5,79.0,2871.0,10335.0,1.111175616835994,Train Hard,7.3,3.0,2026-02-09,strength,Lower-body strength,85.0,7.0,595.0,1.0
5878,74,294,2026-02-15,jump_test,standing_vertical,14.6,inches,Fresh,4,14.6,Weight room,Training shoes,5,,18.8,-4.200000000000001,17.23,20.6,False,17.1,-2.5000000000000018,-14.62,7.5,3,1,3,0,5,3,5,81.7,2544.0,9703.0,1.0487478099556837,Train Hard,8.0,3.0,2026-02-14,volleyball,Open gym or tournament,107.0,6.0,642.0,1.0
5882,74,295,2026-02-20,jump_test,standing_vertical,20.5,inches,Fresh,5,20.5,Weight room,Volleyball shoes,4,,14.6,5.9,17.97,20.6,False,17.1,3.3999999999999986,19.88,6.7,3,1,0,0,5,2,5,83.6,2123.0,9376.0,0.9057167235494881,Train Hard,6.7,1.0,2026-02-19,recovery,Mobility and low-intensity recovery,21.0,3.0,63.0,1.0
5886,74,295,2026-02-25,jump_test,standing_vertical,22.1,inches,Morning test,4,22.1,Track surface,Basketball shoes,4,,20.5,1.6000000000000014,19.07,22.1,True,17.1,5.0,29.24,7.3,2,1,1,0,5,2,5,81.2,2899.0,10113.0,1.1466429348363492,Train Hard,7.3,4.0,2026-02-24,plyometric,Jump power and elasticity,46.0,5.0,230.0,1.0
5890,74,295,2026-03-02,jump_test,standing_vertical,21.0,inches,After practice,3,21.0,Weight room,Training shoes,5,,22.1,-1.1000000000000014,21.2,22.1,False,17.1,3.8999999999999986,22.81,7.2,3,1,0,0,5,4,5,77.2,2838.0,10304.0,1.1017080745341614,Train Hard,7.5,3.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5894,74,295,2026-03-07,jump_test,standing_vertical,21.6,inches,Morning test,3,21.6,Track surface,Training shoes,3,,21.0,0.6000000000000014,21.57,22.1,False,17.1,4.5,26.32,7.7,2,2,2,1,5,3,5,76.1,2291.0,9997.0,0.9166750025007502,Train Hard,8.2,3.0,2026-03-06,rest,Full rest day,0.0,0.0,0.0,1.0
5898,74,295,2026-03-12,jump_test,standing_vertical,18.4,inches,After warmup,3,18.4,Indoor court,Training shoes,4,,21.6,-3.200000000000003,20.33,22.1,False,17.1,1.2999999999999972,7.6,6.1,1,2,0,1,5,2,5,72.6,2046.0,9956.0,0.8220168742466855,Train Hard,7.0,2.0,2026-03-11,volleyball,Skill practice and gameplay,104.0,7.0,728.0,1.0
5902,74,296,2026-03-17,jump_test,standing_vertical,22.0,inches,Fresh,5,22.0,Indoor court,Volleyball shoes,3,,18.4,3.6000000000000014,20.67,22.1,False,17.1,4.899999999999999,28.65,7.3,3,4,0,0,5,4,5,70.8,2945.0,11032.0,1.0678027556200145,Train Hard,6.9,2.0,2026-03-16,strength,Lower-body strength,75.0,8.0,600.0,1.0
5906,74,296,2026-03-22,jump_test,standing_vertical,23.9,inches,After practice,3,23.9,Weight room,Training shoes,5,,22.0,1.8999999999999986,21.43,23.9,True,17.1,6.799999999999997,39.77,7.8,2,3,2,0,5,2,5,77.9,3240.0,10722.0,1.208729714605484,Train Hard,6.7,2.0,2026-03-21,volleyball,Open gym or tournament,100.0,7.0,700.0,1.0
5910,74,296,2026-03-27,jump_test,standing_vertical,20.6,inches,Fresh,4,20.6,Weight room,Training shoes,4,,23.9,-3.299999999999997,22.17,23.9,False,17.1,3.5,20.47,6.9,3,2,1,3,5,2,5,81.9,2472.0,10711.0,0.9231631033516945,Train Hard,6.3,3.0,2026-03-26,recovery,Mobility and low-intensity recovery,36.0,3.0,108.0,1.0
5914,74,296,2026-04-01,jump_test,standing_vertical,21.9,inches,Fresh,4,21.9,Indoor court,Basketball shoes,4,,20.6,1.2999999999999972,22.13,23.9,False,17.1,4.799999999999997,28.07,7.1,1,1,1,3,5,4,5,69.5,2316.0,9973.0,0.9289080517396971,Modify Training,7.8,3.0,2026-03-31,plyometric,Jump power and elasticity,35.0,8.0,280.0,1.0
5918,74,296,2026-04-06,jump_test,standing_vertical,19.1,inches,After warmup,3,19.1,Track surface,Training shoes,5,,21.9,-2.799999999999997,20.53,23.9,False,17.1,2.0,11.7,7.8,3,4,0,0,5,2,5,79.4,2910.0,10691.0,1.088766251987653,Train Hard,7.4,3.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5923,75,297,2026-01-01,jump_test,approach_touch,115.1,inches,After warmup,3,115.1,Indoor court,Training shoes,4,,,,115.1,115.1,True,115.1,0.0,0.0,8.0,4,3,1,2,5,4,4,75.8,72.0,72.0,,Train Hard,,,,,,,,,
5927,75,297,2026-01-06,jump_test,approach_touch,115.5,inches,After practice,3,115.5,Track surface,Volleyball shoes,5,,115.1,0.4000000000000057,115.3,115.5,True,115.1,0.4000000000000057,0.35,7.8,3,3,2,0,5,3,4,75.4,1574.0,1574.0,,Train Hard,6.4,1.0,2026-01-05,strength,Lower-body strength,75.0,7.0,525.0,1.0
5931,75,297,2026-01-11,jump_test,approach_touch,112.8,inches,After practice,4,112.8,Indoor court,Basketball shoes,3,,115.5,-2.700000000000003,114.47,115.5,False,115.1,-2.299999999999997,-2.0,7.3,3,3,2,0,5,3,5,76.8,2283.0,3045.0,,Train Hard,7.5,3.0,2026-01-10,volleyball,Open gym or tournament,99.0,6.0,594.0,1.0
5935,75,297,2026-01-16,jump_test,approach_touch,114.4,inches,Fresh,4,114.4,Track surface,Basketball shoes,3,,112.8,1.6000000000000085,114.23,115.5,False,115.1,-0.6999999999999886,-0.61,6.8,3,2,1,0,5,3,4,75.4,2195.0,4646.0,,Train Hard,7.1,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,34.0,4.0,136.0,1.0
5939,75,297,2026-01-21,jump_test,approach_touch,117.6,inches,After warmup,5,117.6,Indoor court,Volleyball shoes,4,,114.4,3.1999999999999886,114.93,117.6,True,115.1,2.5,2.17,7.6,3,1,3,1,5,3,5,81.9,2119.0,6284.0,,Train Hard,7.8,3.0,2026-01-20,plyometric,Jump power and elasticity,36.0,7.0,252.0,1.0
5943,75,298,2026-01-26,jump_test,approach_touch,117.9,inches,Morning test,5,117.9,Weight room,Volleyball shoes,4,,117.6,0.30000000000001137,116.63,117.9,True,115.1,2.8000000000000114,2.43,7.6,4,2,0,0,5,4,5,79.7,2778.0,8460.0,,Train Hard,7.1,2.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5947,75,298,2026-01-31,jump_test,approach_touch,114.7,inches,Fresh,4,114.7,Weight room,Training shoes,4,,117.9,-3.200000000000003,116.73,117.9,False,115.1,-0.3999999999999915,-0.35,7.5,2,4,2,1,5,2,5,75.0,2128.0,9217.0,0.9235109037647825,Train Hard,7.5,2.0,2026-01-30,strength,Upper-body strength,60.0,7.0,420.0,1.0
5951,75,298,2026-02-05,jump_test,approach_touch,112.1,inches,After warmup,5,112.1,Track surface,Training shoes,5,,114.7,-2.6000000000000085,114.9,117.9,False,115.1,-3.0,-2.61,8.0,2,5,2,0,5,2,5,73.9,2741.0,9515.0,1.1522858644245928,Train Hard,6.9,3.0,2026-02-04,volleyball,Skill practice and gameplay,95.0,8.0,760.0,1.0
